addressId-street_segId,location,lat,long
813879-11955,1600 CONSTITUTION AVE NW,38.8920225657006,-77.0335664342994
807152-6129,900 CONSTITUTION AVE NW,38.89201205808558,-77.02507794622178
276806-2087,800 9 ST SW,38.880594,-77.024196
910990-187,19TH AND POTOMAC AVE SE,38.88367199999999,-76.977252
813857-11938,2100 BLADENSBURG RD NE,38.91897668067075,-76.97120021846004
805100-4390,3100 BLK MINNESOTA AVE SE SW/B,38.87714957846991,-76.96346732524592
258262-2595,1809 SHEPHERD ST NW,38.939976,-77.0418585
906417-96,I ST SE @ 12TH ST SE,38.87927100000001,-76.99022099999999
815526-13649,1400 BRENTWOOD PARKWAY NE,38.90973469449213,-76.99577422528215
801206-1019,1400 SAVANNAH ST SE,38.84422110791709,-76.98512573670992
902192-1124,BENNING RD SE @ G ST SE,38.88149400000001,-76.933035
58006-7712,1700 MARYLAND AVE NE,38.90234699999999,-76.978773
900320-676,NEW HAMPSHIRE AVE NW @ 7TH ST NW,38.940129000000006,-77.02152749999999
906567-513,NANNIE HELEN BURROUGHS AVE NE @ 44*,38.90053800000002,-76.939182
905619-7447,ATLANTIC & VALLEY AVE SE,38.83096800000001,-77.0035905
815295-13196,2800 NEW MEXICO AVE S/B NW,38.9260005780965,-77.08139339563574
231545-5397,2900 11TH ST NW,38.92685399999999,-77.027328
903863-3062,ARKANSAS AVE @ 16TH ST NW,38.938986,-77.0364405
284269-2176,2200 GEORGIA AVE NW,38.91912300000001,-77.0221305
902660-2005,S ST & BLADENSBURG RD NE,38.914047000000004,-76.97514149999999
902879-461,GEORGIA AVE AND FLORIDA AVE NW,38.916252,-77.021892
901132-386,13TH ST AND FAIRMONT ST NW,38.924757,-77.029713
906380-7048,7TH AND FRANKLIN ST NE,38.92557599999999,-76.99617450000001
813858-11939,4900 ASTOR PL SE,38.88768855231229,-76.93243738050721
806794-5829,1300 22ND ST NW,38.90729217212687,-77.04886759990721
289134-5645,2200 SOUTHERN AVE SE,38.84453099999999,-76.9718025
285341-278,6500 PINEY BRANCH RD NW,38.96952300000001,-77.026554
79625-7707,801 NORTH CAPITOL ST NE,38.90050200000002,-77.0086125
906085-8870,PENNSYLVANIA AVE AND 11TH ST NW,38.89481400000001,-77.02705350000001
906330-3013,W/B MISSOURI AVE @ 2ND ST NW,38.956266000000014,-77.01363
250275-9776,700 LONGFELLOW ST NW,38.95727400000001,-77.0225445
60515-12792,1600 BLK 18TH ST SE,38.870577,-76.9787685
811630-9982,200 14TH ST SE,38.887539986611344,-76.98544175425094
902190-1122,W/B CONSTITUTION AVE @ 21ST ST NW,38.892087000000004,-77.0466915
905001-5890,RHODE ISLAND AVE NE @ NEWTON ST NE,38.93408999999999,-76.965624
802510-2215,1700 PARK RD NW,38.932512692540904,-77.0389741797947
808991-7700,100 BLK RIGGS RD NE,38.955488401752426,-77.00620851706664
906171-1559,RHODE ISLAND AVE NE @ 10TH ST NE,38.92236299999999,-76.9924305
811856-10168,1100 BLK 14TH ST NW,38.90380022945534,-77.03202854164505
902967-2472,36TH STREET AT MACOMB ST NW,38.933496,-77.07087449999999
907233-1342,39TH & EDMUNDS ST NW,38.924604000000016,-77.07834
242015-8115,1400 16TH ST NW,38.909070000000014,-77.037075
903823-3716,SPRING RD NW @ 14TH ST NW,38.937087000000005,-77.0327505
913387-8893,N/B BEACH DR @ ADAMS MILL RD NW,38.92933350000001,-77.04421425000001
807969-6826,1100 21ST ST NW,38.903790113019284,-77.04669966483587
302208-5964,1700 L ST NW,38.90358900000001,-77.0387535
904595-2927,29TH ST AT CATHEDRAL AVE S/B NW,38.928843,-77.0576535
60543-4974,1600 GOODHOPE RD SE,38.86634699999999,-76.981815
908077-12744,16TH ST AND W ST NW,38.919140999999996,-77.03649449999999
901057-309,49TH ST NW @ ASHBY ST NW,38.92023899999999,-77.096772
807520-6451,1800 17TH ST NW,38.91414038923617,-77.03854088923616
145397-4193,400 O ST,38.87333920085429,-77.01762802266077
815343-13240,1300 INDEPENDENCE AVE SW,38.88749080750808,-77.03006981794016
813785-11872,900 EASTERN AVE NE,38.901795540844326,-76.92088757962728
804051-3438,1300 K ST NW,38.90247155493864,-77.03069544506137
10785-928,5300 EAST CAPITOL ST NE,38.89003500000001,-76.9258665
256365-10911,6600 16TH ST NW,38.96992800000001,-77.036832
814066-12119,900 BLK 5TH ST NW,38.90136938935969,-77.01898838935969
812756-10963,200 9TH ST NW,38.89402013248976,-77.02402449092854
65074-2904,1400 PENNSYLVANIA AVE SE,38.880324,-76.984686
902802-993,37 ST AND T ST NW,38.915379,-77.072814
800219-184,1700 M ST NW,38.905371,-77.039001
814487-12486,1000 HARVARD ST NW,38.92675679084232,-77.02605388088412
902347-1518,17 ST @ DOUGLAS ST NE,38.923424999999995,-76.980762
293218-10720,2000 MA AVE NW,38.90988899999999,-77.04516149999999
800066-58,100 L ST NE,38.90378036333783,-77.00579948995407
904803-4533,11 & M ST SE,38.87647200000001,-76.9915035
903249-2783,7TH & G ST NW,38.898441,-77.0219145
76091-1475,100 DIVISION AVE NE,38.89094399999999,-76.928238
900125-10564,18TH ST & ONTARIO RD NW,38.925477,-77.041611
902061-1037,YUMA @ CONNECTICUT AVE NW,38.946726,-77.0650065
813169-11321,E/B 2500 L ST NW,38.90368295297423,-77.05377203024274
903304-2846,7TH ST NW @ F ST NW,38.897271,-77.0219235
295480-13349,4665 BLUE PLAINS DRIVE SW,38.82150899999999,-77.01320249999999
294514-5676,1300 NEW JERSEY AVE NW,38.907692999999995,-77.0160825
243235-1646,2101 CONNECTICUTT AVE NW,38.918375999999995,-77.04706949999999
901509-519,SOUTHERN AVE & BOWEN RD SE,38.873825999999994,-76.93381349999999
903859-3793,C & 5TH ST SE,38.8881629887337,-76.99949099999999
906448-1707,8TH ST NE @ G ST NE,38.898909,-76.994955
803789-3495,4200 MINNESOTA AVE NE,38.90199739563306,-76.94260664782699
902464-1691,42ND ST NW @ GARRISON ST NW,38.955960000000005,-77.08203
150643-2978,3200 MINNESOTA AVE SE,38.87878499999999,-76.9612185
907287-4828,6TH & I ST NE,38.90130300000001,-76.9984335
801684-1398,1800 Q ST E/B SE,38.88317699999999,-77.009112
900742-25,NAYLOR RD SE @ 30TH ST SE,38.854746000000006,-76.9656735
905689-5290,N/B 21ST @ E ST NE,38.896119,-76.974615
811306-9687,1400 H ST NW,38.90012255735847,-77.03203644264151
802059-1658,200 8TH ST SE,38.88752993900047,-76.99489278312691
810667-9140,5500 7TH ST NW,38.95641914963064,-77.0223530201754
288964-6645,800 BLK FLORIDA AVE NE,38.905776,-76.9949325
812766-10973,4500 CENTRAL AVE NE,38.890412999999995,-76.9374765
903826-3720,14TH & HARVARD ST NW,38.92656600000001,-77.032422
42520-4181,3000 30TH ST SE,38.85328799999999,-76.96544399999999
286326-791,1600 BLADENSBURG RD NE,38.911878,-76.97680199999999
234975-199,2300 KALORAMA RD NW,38.917655999999994,-77.051079
901443-1340,22ND ST @ Q ST NW,38.91114000000002,-77.048802
218144-7530,2600 GEORGIA AVE NW,38.924307,-77.02274249999999
902859-2304,Q ST AND NEW JERSEY AVE NW,38.911113,-77.016834
801739-1446,2400 BENNING RD NE,38.89824970936903,-76.97204770109829
65206-12175,14 FRANKLIN ST NE,38.925387,-77.008293
903982-4071,12TH & M ST NW,38.90564100000001,-77.02808399999999
806551-14186,8 L ST SE,38.87760071525279,-77.00854859168876
812439-10686,2400 25 ST SE,38.85916184667663,-76.96992237433511
901279-1266,GOOD HOPE RD @ MINNISOTA AVE SE,38.86664400000001,-76.98438
906348-1273,E ST @ 23RD ST NW,38.896029,-77.05013399999999
904464-4775,DANIEL FRENCH DR @ LMC SW,38.88782388165708,-77.0487343588556
905097-6317,W/B CONST AVE & VIRGINIA AVE NW,38.895873614812636,-77.04776847440652
902302-1285,8TH & M ST SE,38.876463,-76.9949415
300-7143,700 MONROE ST NE,38.93264099999999,-76.99594499999999
811809-10129,1500 BLK V ST NW,38.91802353891049,-77.03461496108952
804735-4083,5400 BLK 16TH ST NW,38.956331808662114,-77.03649333979405
903488-3308,EASTERN AVE NE @ FOOTE ST NE,38.89716300000002,-76.9148865
809328-7982,2800 M ST NW,38.90517155215687,-77.05711044784314
814710-12679,1100 22ND ST NW,38.90396138933802,-77.048877389338
47863-5027,2400 S STREET,38.868310936632504,-76.97209862339089
813279-11417,1400 CRITTENDEN ST NW,38.947093882556175,-77.03280636164173
903530-3382,17TH ST NW @ N ST NW,38.907234,-77.0385015
28527-11099,400 21ST ST NE,38.89492200000001,-76.97520899999999
290013-14646,1000 MT OLIVE RD NE,38.911992716915485,-76.98904819973808
23952-4277,4300 WHEELER RD SE,38.832705000000004,-76.987962
289324-2438,W/B 2900 M ST NW,38.905091999999996,-77.0582565
147159-7116,205 ELMIRA ST SW,38.82625200000001,-77.01329249999999
901418-3046,Q ST NW @ 13TH ST NW,38.911122,-77.029623
900955-210,MAINE AVE AND 9TH ST SW,38.880359999999996,-77.0248215
904453-4763,9TH & H ST NE,38.900195999999994,-76.9937715
906214-3699,EAST CAPITOL @ 2ND ST SE,38.88981900000001,-77.003505
15429-4720,500 H ST NE,38.900394000000006,-76.99931099999999
903134-2670,INGOMAR ST @ WISCONSIN AVE NW,38.95803000000001,-77.084334
900821-91,14TH ST NW @ G ST NW,38.89831499999999,-77.031963
803953-3236,1100 17TH ST NE,38.90377238933877,-76.97903738933876
35279-10398,3400 BLK S DAKOTA AVE NE,38.932308000000006,-76.97295
242035-8412,1660 L ST NW,38.903471999999994,-77.038083
809734-8312,3100 NORTHAMPTON ST NW,38.965732936018064,-77.06244795229783
302718-7973,1400 IRVING ST NW,38.928528,-77.033628
54511-3374,1900 RIDGE PL SE,38.869020000000006,-76.9771575
902897-2350,5TH AND T ST NW,38.91578399999999,-77.018553
904709-3147,1ST & W ST NW,38.91916799999999,-77.012154
809124-7812,6400 BLK BLAIR RD NW,38.96729173512879,-77.013740116159
901293-69,GEORGIA AVE AND PARK RD NW,38.93301,-77.0238
241302-7809,1800 M ST NW,38.90533500000001,-77.042241
905076-5256,ECKINGTON PL NE @ FLORIDA AVE NE,38.909223,-77.0052915
905806-8051,EMERSON AT ARKANSAS AVE NW,38.949723000000006,-77.0288715
902200-1139,MASSACHUSETTS AVE & GARFIELD ST NW,38.927520000000015,-77.07168
243065-8428,1100 Q ST NW,38.910978,-77.02731
804804-4138,1700 N ST NW,38.9071605501074,-77.03857944989262
805239-4492,900 4 ST NE,38.901360823114594,-77.00061895359406
223269-6787,4700 CONNECTICUT AVE NW,38.95109099999999,-77.0681745
900740-23,POTOMAC AVE SE @ 13TH ST SE,38.87919000000001,-76.98829049999999
904253-204,5 & H ST NW,38.899800000000006,-77.018931
900919-178,6TH ST @ BUTTERNUT ST NW,38.973600000000005,-77.0214015
908169-11098,QUEENS CHAPEL RD NE @ EVARTS ST NE,38.924504999999996,-76.97614499999999
907747-2982,23RD AT INDEPENDENCE AVE SW,38.88706499999999,-77.0502015
903404-3011,JEFFERSON ST @ 4TH ST NW,38.955393,-77.01768449999999
803889-3182,4900 AMES ST NE,38.89082958766844,-76.93284125233686
811739-10072,51 CONSTITUTION AVE NE,38.891937383045224,-77.00701634392233
901241-1974,3RD & R ST NW,38.912589,-77.0151825
800858-640,500 INDEPENDENCE AVE SW,38.887487265095196,-77.01971638623444
900004-2889,THOMAS CIR NW @ HIGHLAND TER NW,38.90593800000001,-77.03221049999999
807942-6802,2900 GEORGIA AVE NW,38.92727137793884,-77.0230286084376
235120-13066,2100 19 ST NW,38.91778200000002,-77.0445225
901954-922,28TH ST & N ST SE,38.874591,-76.9677705
911665-6407,19 ST AND CALIFORNIA ST NW,38.91780900000001,-77.0442615
297694-11166,4200 CONNECTICUT AVE NW,38.944125000000014,-77.064408
903521-3368,RHODE ISLAND AVE NW @ 1ST ST NW,38.915667,-77.012163
902581-1867,PEABODY ST NW @ GEORGIA AVE NW,38.96269200000001,-77.02789499999999
905306-2584,MASSACHUSETTS AVE NW @ 17TH ST NW,38.907927,-77.0384925
811285-9670,700 T ST NW,38.91549454151776,-77.02199695848225
903844-2817,VERMONT & N ST NW,38.90722500000001,-77.03102249999999
903694-3638,49TH ST NE @ FITCH PL NE,38.896209,-76.93326449999999
902289-1247,13 PL & TAYLOR ST NE,38.940704999999994,-76.987143
221565-6434,3140 WISCONSIN AVE NW,38.931714,-77.0731785
295128-3348,1700 ALABAMA AVE SE,38.847195,-76.980159
903563-303,NORTH CAPITOL & RIGGS RD NE,38.954799,-77.00904
807103-6087,800 20TH ST NW,38.89963238937722,-77.04497138937721
807162-6139,2100 QUEENS CHAPEL RD NE,38.91850394327999,-76.97156643966865
74597-3111,1100 EASTERN AVE NE,38.904191999999995,-76.924314
286747-11236,2230 NEW YORK AVE NE,38.917719000000005,-76.97316599999999
809856-8421,200 VALLEY AVE SE,38.83106111274384,-77.00357066796383
900881-145,MISSOURI AVE NW @ NEW HAMPSHIRE AV*,38.955168,-77.0103135
266125-12440,4214 RIVER RD,38.950105831750996,-77.08233368685262
807596-6516,3500 26TH ST NE,38.93360789862181,-76.97019492778544
901213-468,GEORGIA AVE NW @ SHERIDAN ST NW,38.96612999999999,-77.027607
904930-1148,NB CONNECTICUT @ MILITARY RD NW,38.961017999999996,-77.0733135
225342-11980,1209 RHODE ISLAND AVE NW,38.910222000000005,-77.028678
814478-12479,1300 RHODE ISLAND AVE NE,38.923937281495064,-76.9879638565116
901452-1631,MILITARY RD @ 32ND ST NW,38.961017999999996,-77.063895
806790-5824,1000 4TH ST NW,38.90257538934774,-77.01623888934772
150671-4592,3300 BLK E CAPITOL ST NE W/B,38.890097999999995,-76.9600215
913925-13000,NEW YORK AVE SW/B @ N CAPITOL ST NE,38.90732400000001,-77.009103
803270-2715,1200 BLK TAYLOR ST NE W/B,38.940787484421215,-76.9901565155788
908135-13703,MISSISSIPPI AVE W/B @ 15TH ST SE,38.84161499999999,-76.982562
74582-4875,1100 BLK 4TH ST NE S/B,38.903886,-77.0008275
302528-11932,N/B 2400 18TH ST NW,38.92079699999999,-77.042232
905962-5665,BRANCH AVE N/B @ ALABAMA AVE SE,38.861919,-76.9590045
808683-7438,700 BLK 11TH ST SE S/B,38.88119392284335,-76.9914817990493
805468-4693,2800 BLK BENNING RD NE E/B,38.89751916764058,-76.9659318729294
226290-5366,N/B 2300 18TH ST NW,38.919933000000015,-77.04199799999999
903580-3456,PENNSYLVANIA E/B @ SOUTHERN AVE SE,38.863737000000015,-76.9467825
251106-544,7400 BLK BLAIR RD NW SE/B,38.979567,-77.0227065
904411-4701,E CAPITOL ST E/B @ TEXAS AVE SE,38.889666,-76.93828649999999
906312-3051,O ST SW @ CARROLLSBURG PL SW,38.872952999999995,-77.009904
305162-4323,1045 5 ST NW,38.90306699999999,-77.0187105
904215-1445,PENNSYLVANIA AVE SE @ ALABAMA AVE *,38.86558199999999,-76.9513005
900044-44,H ST NW @ 4TH ST NW,38.899782000000016,-77.016204
904981-4077,22ND AT N ST NW,38.90723400000002,-77.048811
904291-56,K ST @ 18TH ST NW,38.902536,-77.0416965
900812-85,HALF ST SW @ P ST SW,38.872026000000005,-77.010633
258346-3827,4100 16TH ST NW,38.941137,-77.0368995
234441-9732,1527 PARK RD NW,38.931624,-77.0357655
811355-9732,W/B 1500 BLK PARK RD NW,38.93100876142947,-77.03491205666458
301068-6846,1900 MASS AVE SE,38.885220000000004,-76.975578
279977-3510,900 17TH ST NW,38.90160900000001,-77.0398335
72293-2155,1200 BLK MARYLAND AVE NE NE/B,38.897729999999996,-76.990032
902679-2028,NEBRASKA AVE NE/B @ FESSENDEN ST NW,38.95468199999999,-77.071563
264055-1147,5437 CONNECTICUT AVE NW,38.96288100000001,-77.0739525
810725-9190,400 13 ST NW,38.89557338942181,-77.0296983894218
813941-12010,1300 MISSISSIPPI AVE SE,38.83991487834502,-76.9884391473285
900720-471,K ST NW @ VERMONT AVE NW,38.902536,-77.0336415
900475-1475,DIVISION AVE NE @ BLAINE ST NE,38.891853,-76.9279635
235585-,2441 18TH ST NW,38.921616,-77.04202049999999
815289-13189,1400 P ST NW,38.90958129505088,-77.0320271983859
43650-13035,1700 BLK RHODE ISLAND AVE NE NE/B,38.927358,-76.980474
807549-6474,100 BLK MALCOLM X AVE SE W/B,38.84516238595383,-77.00320661404618
76153-7859,1000 BLK PENNSYLVANIA AVE SE SE/B,38.88342900000001,-76.9924485
905585-7319,5TH ST NE @ PENN ST NE,38.91015,-76.9970565
284366-11357,2328 CHAMPLAIN ST NW,38.92073400000001,-77.041296
902585-1875,2ND ST N/B @ G ST NE,38.89889099999999,-77.0034915
900323-684,ALASKA AVE AND GERANIUM STREET NW,38.979378000000004,-77.031513
218103-,1330 CONNECTICUT AVE NW,38.907891000000006,-77.042925
904825-255,SOUTHERN AVE SE @ RIDGE RD SE,38.87289,-76.935024
805309-4554,1100 9TH ST SE,38.877207981213594,-76.99371842823622
900275-36,ALABAMA AVE SE @ Q ST SE,38.86886700000001,-76.948128
810663-9136,600 M ST SE,38.87653641820867,-76.99771658179132
904412-3152,E CAPITOL ST W/B @ BENNING RD NE,38.889872999999994,-76.9376025
812079-10368,1300 ALABAMA AVE SE,38.845359,-76.9877685
803471-2944,3000 ORDWAY ST NW,38.93577792009439,-77.06116488218481
298827-8007,8200 16TH ST S/B NW,38.992096549660346,-77.0365334130944
906768-3442,15 & GOOD HOPE RD SE,38.86641899999999,-76.98319649999999
800328-277,800 2 ST NW,38.900259752614346,-77.01373456241828
900953-209,9TH ST NW @ T ST NW,38.91556800000001,-77.023971
309613-11464,1828 KENDALL ST NE,38.91189600000001,-76.9864995
305183-,445 K ST NW,38.902833000000015,-77.01768
903364-1330,MICHIGAN AVE NW @ 1ST ST NW,38.92626900000001,-77.01214499999999
311942-4191,700 PENNSYLVANIA AVE SE,38.884833000000015,-76.9956435
905439-6673,BUTTERNUT ST NW @ 4TH ST NW,38.973600000000005,-77.01798149999999
48911-3609,231 55TH ST NE,38.892195000000015,-76.922217
900262-6804,RHODE ISLAND AVE SW/B @ REED ST NE,38.92203000000002,-76.9939155
900288-811,K ST NW @ 31ST ST NW,38.902608000000015,-77.061132
906225-498,FESSENDEN ST NW @ 38TH ST NW,38.95468199999999,-77.0746005
800500-423,600 FLORIDA AVE NE,38.90627983944295,-76.9982693414324
800728-528,1800 JEFFERSON PL NW,38.90638556288623,-77.04175543880201
241310-12649,1700 FLORIDA AVE NW,38.91827699999999,-77.038821
813811-11897,4200 BLK 6TH ST SE N/B,38.829128247388994,-76.99843497383692
900086-2932,12TH ST SW @ INDEPENDENCE AVE SW,38.88756900000001,-77.028183
809245-7917,3200 CONNECTICUT AVE NW,38.931939,-77.0565735
901176-430,ALLISON ST & NEW HAMPSHIRE AVE NW,38.94529500000001,-77.01765749999998
310208-8974,1800 14TH ST NW,38.914254,-77.03221049999999
808322-7130,3400 MASSACHUSETTS AVE SE,38.87650209405628,-76.95741897391534
274583-2618,3100 R ST NW,38.913228000000004,-77.0633505
805322-4565,2500 BLK NAYLOR RD SE N/B,38.8686107231779,-76.97084320065636
802257-1874,1800 ADAMS MILL RD NW,38.92269849877405,-77.04272916339741
811515-9883,1200 BLK BRANCH AVE SE S/B,38.875557479199884,-76.96111871111097
800861-643,700 7TH ST W/B NE,38.8812116104337,-76.9961126104337
814383-12394,300 BLK 17TH ST SE S/B,38.88527877645746,-76.98071895195508
308749-11953,2400 BEACH DR NW,38.920563000000016,-77.049432
906120-4164,14TH ST NW @ SWANN ST NW,38.914829999999995,-77.031954
807905-6776,1700 CORCORAN ST NE,38.90980024062543,-76.98785948990428
805079-4372,1300 4TH ST NE,38.90946600000001,-76.99926599999999
905149-5614,5TH ST NE @ NEAL PL NE,38.90863800000002,-76.9981275
904649-8851,STANTON RD SE @ SAVANNAH ST SE,38.84571000000001,-76.9796415
903328-2886,3RD ST NW @ PEABODY ST NW,38.962683,-77.01616349999999
809198-7874,1200 ALLISON ST NW,38.94497798366318,-77.0285304551707
304797-5444,1500 BLK T ST NW E/B,38.91544200000001,-77.03487
905485-3546,WISCONSIN AVE NW @ CHESAPEAKE ST NW,38.95102800000001,-77.08075649999999
904792-2698,3RD & CONSTITUTION AVE NW,38.89209600000001,-77.01520049999999
279388-6616,1800 11TH ST S/B NW,38.91412350000001,-77.02708838923932
241288-9279,1212 18TH ST NW,38.906217,-77.041971
904428-3641,11TH & EUCLID ST NW,38.923758,-77.02704
807768-6661,500 RHODE ISLAND AVE NE,38.92027485335827,-76.99946765644985
809793-8368,2500 WOODLEY RD NW,38.92515204668764,-77.0501927965835
813121-11280,5100 BLK 13TH ST NW S/B,38.951931388862505,-77.0297478888625
301062-1796,900 BRENTWOOD RD NE,38.91732300000001,-76.9954905
902445-1664,BENNING RD NE @ 26TH ST NE,38.89779300000001,-76.970421
901025-275,6TH PLACE & ALLISON ST NE,38.945412,-76.998321
903603-3520,ROCKWOOD PKWY & DALECARLIA PKWY NW,38.938941,-77.1040845
68978-3251,1300 CONSTITUTION AVE NE,38.892222000000004,-76.9878945
906400-1961,MILITARY AND NEVADA AVE NW,38.961017999999996,-77.06917349999999
903338-2898,MCKINLEY ST NW @ 32ND ST NW,38.964906000000006,-77.0638815
902443-1660,PARK RD NW @ 13TH ST NW,38.931291,-77.029704
901082-333,DAVENPORT ST NW @ LINNEAN AVE NW,38.951874000000004,-77.0599035
911262-10438,6 & C ST NW,38.89359000000001,-77.019921
220841-11145,NW/B 3500 34TH ST NW,38.93648400000001,-77.0666085
810420-8931,800 14TH ST NW,38.900253389373795,-77.0320203893738
805180-4447,100 CONSTITUTION AVE NW,38.89200456571912,-77.01224543428087
902108-2501,BRANDYWINE ST NW @ LINNEAN AVE NW,38.949678000000006,-77.05722599999999
810760-9219,4500 MARTIN LUTHER KING AVE SW,38.82495568682848,-77.01239358972113
913680-2880,FT LINCOLN DR N @ FT LINCOLN DR NE,38.921921999999995,-76.9505805
803012-2502,2100 VIRGINIA AVE NW,38.8952888784803,-77.04678444950808
56584-2270,174 FORRESTER ST SW,38.82505499999999,-77.0119335
52062-4586,2062 R I AVE NE,38.929878,-76.97514149999999
901192-445,PENNSYLVANIA AVE NW @ 21ST ST NW,38.90132100000001,-77.046642
235554-10867,S/B 2000 18TH ST NW,38.917125,-77.0419035
905371-498,FESSENDEN ST NW @ 39TH ST NW,38.9547,-77.07714299999999
901268-1255,9TH ST NW @ M ST NW,38.90565000000001,-77.0239935
11690-4291,521 FLORIDA AVE NE,38.906199000000015,-76.9987845
907264-638,U ST NW @ 17TH ST NW,38.916999000000004,-77.03847449999999
149892-12965,1300 MORRIS RD SE,38.862504,-76.990185
24172-10036,4300 MLK JR AVE SW,38.827619999999996,-77.0123205
234200-11184,2500 14 ST NW,38.92200299999999,-77.03236799999999
906318-380,23 @ L ST NW,38.903732999999995,-77.050116
242977-9535,2019 I ST NW,38.901635999999996,-77.045931
906731-3597,6 & CONSTITUTION AVE NW,38.89373801429876,-77.05186905719506
904656-2780,55TH ST S/B @ EADS ST NE,38.895768,-76.92188399999999
809842-8407,1700 K  NE,38.90257405285033,-76.97906632883628
907177-2546,WARDER AT NEWTON PL NW,38.93396400000001,-77.020803
810950-9388,4100 9TH ST NW,38.94134465743945,-77.02507939304896
814126-12172,1300 BLK W ST NW E/B,38.919103537796936,-77.02970096220307
28345-10505,400 BLK RIGGS ROAD NE N/B,38.959002,-77.0012775
804332-3738,1200 TRINIDAD AVE NE,38.902540285622074,-76.98678986709247
905321-1449,GALLOWAY @ 4TH ST NE,38.95248599999999,-76.9994415
904307-5921,8TH & L ST SE,38.877525000000006,-76.99498200000001
905448-7158,20TH & K ST NW,38.90253599999999,-77.04489149999999
800891-759,300 15TH ST NW,38.975220706628185,-77.0347575
808087-6929,W/B 1300 MISSOURI AVE NW,38.96143339815985,-77.02977336541952
810317-8837,18 U ST NW,38.916925540042506,-77.01005106232545
224457-,1800 FOXHALL RD NW,38.914209,-77.08734
803863-3163,1300 FRANKLIN ST NE,38.92565272109173,-76.98804053847581
813821-11908,400 CONSTITUTION AVE NW,38.89222041192686,-77.01861688753371
279504-12158,2000 GEORGIA AVE NW,38.91651300000001,-77.022081
904473-4791,RENO RD @ ALBEMARLE ST NW,38.947896000000014,-77.07258
288397-4841,5000 JAY ST NE,38.90198699999999,-76.9293675
56168-10965,1800 BLK UPSHUR ST NE,38.941974000000016,-76.97996549999999
297734-1264,1000 K ST NW,38.902248000000014,-77.0262975
285412-2081,7711 GEORGIA AVE NW,38.98325700000001,-77.02606349999999
907833-9337,WARDER ST NW @ ROCK CREEK CHURCH R*,38.93702400000001,-77.02136999999999
910823-13864,33RD & FT LINCOLN DR NE,38.921418,-76.95559349999999
802454-2166,200 17TH ST NW,38.89214438945546,-77.03951738945545
900610-4372,PENN ST NE @ 4TH ST NE,38.910599999999995,-76.99806
904858-5546,4TH ST NE @ NEW YORK AVE NE,38.911049999999996,-76.9983525
905803-1624,43RD ST NW @ WARREN ST NW,38.944773,-77.083794
812180-10456,1600 CORCORAN ST NE,38.90896593764531,-76.98756431154102
905411-7046,5TH & K ST SE,38.87840700000001,-76.9995225
904097-3980,WESTERN AVE @ 41ST ST NW,38.96496,-77.08037399999999
273874-10656,2900 K ST NW,38.90198699999999,-77.058639
225569-3774,1500 14TH ST NW,38.90987100000001,-77.0322825
803708-3319,1300 H ST NW,38.89998,-77.03042444102428
904756-5012,RHODE ISLAND AVE NE @ 18TH ST NE,38.92760099999999,-76.9790925
810158-8692,3500 WARDER ST NW,38.9325650993142,-77.02048273881127
311515-12651,500 D E/B ST SW,38.87032503857447,-77.01693475575136
815559-13699,5000 G ST SE,38.88106858550965,-76.93158765344766
810119-8657,400 19TH ST SE,38.884594018041135,-76.97718624322063
811264-9651,4700 SHERIFF RD NE,38.902884622511365,-76.93553241222706
816424-15280,1200 9 ST SE,38.87640662252342,-76.99382089095789
901778-2054,CONNECTICUT AVE NW @ 24TH ST NW,38.92481099999999,-77.05224449999999
900760-43,RI & S DAKOTA AVE NE,38.93125499999999,-76.9715325
807584-6507,200 BLK D ST NW,38.8947045629388,-77.0137484370612
904611-434,MISSOURI AVE NW @ 16TH ST NW,38.962413,-77.0364225
276170-11028,5000 OVERLOOK SW,38.82078564717505,-77.0179263157539
18394-1284,4700 SOUTHERN AVE SE,38.875068,-76.932648
813971-12035,700 MT VERNON PL NW,38.90285855453993,-77.02197444546006
907193-2993,16TH AND A ST SE,38.88866699999999,-76.982211
801590-1349,1200 MAPLEVIEW PL SE,38.863788204548186,-76.99030229140949
906196-2291,FOXHALL & MACARTHUR BLVD NW,38.90686500000001,-77.081094
250249-11945,700 KENNEDY ST NW,38.956176,-77.0224995
222153-4056,3200 39TH ST NW,38.93258700000001,-77.0772915
18366-5573,4700 12TH ST NE,38.94641999999999,-76.990473
152398-9130,500 8 ST SE,38.882565,-76.99471199999999
800352-298,1900 9TH ST NE,38.91616778181794,-76.99380638921642
44679-9399,2800 BLK BLADENSBURG RD NE,38.925782999999996,-76.9647825
800670-709,1100 PENNSYLVANIA AVE SE,38.882864088470185,-76.99124076579712
238352-10932,200 N ST NW,38.90709000000001,-77.0138055
900957-212,8TH ST & PENNSYLVANIA AVE SE,38.884085999999996,-76.994973
808646-7408,1600 FULLER ST NW,38.92467264145525,-77.036543494004
907036-2480,5TH ST NW @ KENNEDY ST NW,38.956428,-77.01988499999999
307486-6026,1200 EASTERN AVE NE,38.90625299999999,-76.9267665
902161-1095,2ND ST NE @ E ST NE,38.896119,-77.003514
241292-9279,1200 18TH ST NW,38.905947,-77.042061
900798-75,3RD & I ST NW,38.901320999999996,-77.0151735
814238-12271,4700 NEW HAMPSHIRE AVE NW,38.947525437559825,-77.01606367194978
802156-1804,1300 14TH ST NW,38.90729138929943,-77.03201138929941
