location,address_id,streetsegid,xcoord,ycoord,lat,long,ticket_type,accident_indicator,agency_id,issue_date,issue_time,violation_code,violation_desc
2400 EAST CAPITOL SE,293222,11025,402438.25,135772.32,38.889792,-76.9719015,MOVING,0,1,2014-09-01,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3900 WHEELER RD SE,278444,1402,400623.85,129870.01,38.836629000000016,-76.9928175,MOVING,0,7,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4500 QUARLES ST NE,20614,4307,405504.87,138265.71,38.912238,-76.9365315,MOVING,0,6,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-15,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2900 V ST NE,43643,,402765.35,139043.76,38.91930300000001,-76.96768949999999,MOVING,1,5,2014-09-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1400 MASSACHUSETTS AVE NW,813497,11616,397216.27,137538.44,38.905744727643544,-77.03274919024165,MOVING,0,3,2014-09-21,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 BLK TAYLOR ST NW,802515,2219,397822.5,141436.08,38.94073007893699,-77.02529954366167,MOVING,0,4,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3400 BLK WHEELER RD SE,294566,3089,400604.46,130274.71,38.840273999999994,-76.9930425,MOVING,0,4,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3200 M ST NW,271896,7676,394533.49,137463.82,38.90502000000001,-77.06302649999999,MOVING,0,2,2014-09-14,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
571 MISSOURI AVE NW,800152,131,398184.92,143417.59,38.95870152888678,-77.02082375333246,MOVING,0,4,2014-09-15,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1400 U ST NW,309437,2331,397196.34,138775.68,38.91684599999999,-77.032332,MOVING,0,3,2014-09-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1500 U ST NW,279200,4822,396979.68,138777.03,38.916855,-77.0348295,MOVING,0,3,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
14TH ST NW @ SWANN ST NW,906120,4164,397228.91001138,138552.11999801,38.914829999999995,-77.031954,MOVING,0,3,2014-09-07,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2500 GEORGIA AVE NW,232292,2204,398041.68,139425.87,38.92270500000001,-77.0225895,MOVING,0,3,2014-09-17,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINN AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1700 BLK 27TH ST SE,805632,4829,402692.75078445,133433.65442526,38.869421948502776,-76.96890527333711,MOVING,0,14,2014-09-27,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
MARYLAND AVE NE @ H ST NE,905340,227,401436.26563129,136919.94623649,38.90014200000002,-76.983363,MOVING,0,52,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4200 KANSAS AVE NW,295146,12244,397734.08,141590.17,38.942199000000016,-77.02614,MOVING,0,4,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 PEABODY ST NW,802249,1867,397666.23,143865.97,38.96262691102093,-77.0260374176118,MOVING,0,4,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4200 8 ST NW,252461,6630,397955.22,141575.51,38.94207299999999,-77.02359299999999,MOVING,0,4,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
WISCONSIN AVE NW @ WESTERN AVE NW,903051,3998,392569.55515906,143656.14089874,38.96078399999999,-77.0857335,MOVING,0,52,2014-09-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
301 CEDAR ST NW,807595,6515,398514.4,145227.65,38.97481565556649,-77.01744415036453,MOVING,0,57,2014-09-21,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
YUMA ST AT 44TH ST NW,905460,5984,392526.61000702,142046.94000125,38.946284999999996,-77.08621049999999,MOVING,0,2,2014-09-16,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1000 19TH ST NW,814327,12343,396230.44,137254.11,38.90270039476076,-77.04350987352429,MOVING,0,2,2014-09-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1400 PENN AVE SE,65074,2904,401329.15,134721.1,38.880324,-76.984686,MOVING,0,1,2014-09-07,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
14TH ST NW @ SWANN ST NW,906120,4164,397228.91001138,138552.11999801,38.914829999999995,-77.031954,MOVING,0,3,2014-09-07,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
BLADENSBURG RD NE @ EASTERN AVE NE,901614,2906,403662.84000135,140319.53001565,38.930724,-76.9577805,MOVING,0,5,2014-09-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4300 BLK WHEELER RD SE,23952,4277,401045.57,129434.51,38.832705000000004,-76.987962,MOVING,0,4,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
M ST SW @ 1ST ST SW,904089,4300,398943.45673297,134292.01196205,38.876408999999995,-77.012163,MOVING,0,1,2014-09-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2300 18TH ST S/B NW,226290,5366,396358.26,139118.87,38.919933000000015,-77.04199799999999,MOVING,0,3,2014-09-21,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
19TH ST NW @ M ST NW,907092,579,396231.37500246,137534.04687706,38.905659000000014,-77.0434515,MOVING,0,2,2014-09-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2400 16TH ST NW,235817,6363,396799.04,139256.07,38.921175000000005,-77.0369175,MOVING,0,3,2014-09-14,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
9 & E ST NW,901292,1479,397921.03714802,136476.27999608,38.89611900000001,-77.023971,MOVING,0,1,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4300 BENNING RD NE,815321,13218,405229.69,135992.49,38.891868267103796,-76.93981699358989,MOVING,1,6,2014-09-17,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINN AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-09,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
K ST NW @ 14TH ST NW,900719,3438,397228.19001138,137185.83334074,38.902545,-77.03196299999999,MOVING,0,13,2014-09-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5600 SB CONN AVE NW,263862,8257,393416.98,144130.19,38.965059,-77.075964,MOVING,0,2,2014-09-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1700 FIRST ST NW,218404,7351,398927.62,138321.3,38.91275999999999,-77.01237,MOVING,1,5,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
U ST NW @ 1ST ST NW,904721,3120,398946.05999698,138792.49001423,38.916999000000004,-77.012154,MOVING,0,5,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3900 WHEELER RD SE,278444,1402,400623.85,129870.01,38.836629000000016,-76.9928175,MOVING,0,4,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BROTHERS PL SE,813768,11857,399695.58226967,130571.3148066,38.84336214081981,-77.00187957038312,MOVING,0,7,2014-09-21,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
W/B R ST @ 29TH ST NW,906689,257,394948.23000927,138300.17001377,38.91254400000001,-77.058252,MOVING,0,2,2014-09-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
E/B CONSTITUTION AVE @ 15TH ST NW,901839,759,397080.48479524,136027.71327566,38.89208700000002,-77.033655,MOVING,0,22,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5100 GEORGIA AVE NW,800692,727,397616.21,142721.04,38.952135,-77.0277825,MOVING,0,4,2014-09-28,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 14TH ST SE,810006,8557,401257.01641512,135070.54354678,38.8840466104586,-76.98545661045858,MOVING,0,1,2014-09-28,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
S/B GEORGIA AVE @ MISSOURI AVE NW,903210,2731,397572.3726357,143705.95920279,38.961000000000006,-77.02801649999999,MOVING,0,22,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
EASTERN AVE NW @ LAUREL ST NW,903809,5577,398889.03641292,145108.49914009,38.97387000000001,-77.012784,MOVING,0,4,2014-09-01,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 42ND ST NE,801969,1576,404979.19,136421.04,38.89529438942185,-76.94265038942184,MOVING,0,6,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
13 & SPRING RD NW,902551,1562,397422.85001156,140933.64000022,38.93627699999999,-77.029731,MOVING,0,4,2014-09-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 NEAL PL NE,806535,5614,400121,137889.75,38.9091161197389,-76.99904805726212,MOVING,0,5,2014-09-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1400 16TH ST NW,242015,8115,396784.61,137912.52,38.909070000000014,-77.037075,MOVING,1,2,2014-09-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
SHERIFF RD @ 48TH ST NE,904729,2571,405745.40000329,137229.23001278,38.902887,-76.933764,MOVING,0,6,2014-09-15,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 TAYLOR ST NW,802515,2219,397822.5,141436.08,38.94073007893699,-77.02529954366167,MOVING,0,4,2014-09-16,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
13 & I ST SE,900739,23,401014.33001489,134604.85001034,38.87919899999999,-76.988295,MOVING,0,1,2014-09-21,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
CONNECTICUT AVE NW @ VAN NESS ST NW,902252,1198,394545.29999289,141697.66000093,38.94314399999999,-77.062923,MOVING,0,2,2014-09-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4300 WHEELER RD SE,23952,4277,401045.57,129434.51,38.832705000000004,-76.987962,MOVING,0,4,2014-09-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
11TH ST @ M ST SE,904803,4533,400734.63999864,134296.37999406,38.87647200000001,-76.9915035,MOVING,0,22,2014-09-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-28,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5600 SB CONN AVE NW,263862,8257,393416.98,144130.19,38.965059,-77.075964,MOVING,0,2,2014-09-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-15,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1100 EUCLID ST NW,232003,3641,397637.01,139516.14,38.92351500000001,-77.027256,MOVING,0,3,2014-09-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3600 GEORGIA AVE NW,306085,4544,397898.05,140715.53,38.934324000000004,-77.02425,MOVING,0,4,2014-09-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1ST ST NW @ U ST NW,904721,3120,398946.05999698,138792.49001423,38.916999000000004,-77.012154,MOVING,0,5,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1800 COLUMBIA RD NW,235413,6647,396282.89,139366.05,38.92216500000001,-77.04287099999999,MOVING,0,3,2014-09-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
18TH ST NW @ H ST NW,901144,398,396382.7500106,136929.5312605,38.89958399999999,-77.04171000000001,MOVING,0,2,2014-09-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
E/B 2300 CALVERT ST NW,308556,4982,395592.43,139489.06,38.923272,-77.0508315,MOVING,0,2,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-28,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1200 MT OLIVET RD NE,805186,4451,401427.16,137980.1,38.910507837298866,-76.98564830842133,MOVING,0,5,2014-09-17,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2200 MARTIN LUTHER KING JR AVE SE,50762,13028,400903.89,132992.5,38.864754000000005,-76.989591,MOVING,0,7,2014-09-17,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1000 BLK FIRST ST NW,278771,14520,398916.32,137276.14,38.903346,-77.012496,MOVING,0,1,2014-09-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
WEST BEACH DR NW @ YORKTOWN RD NW,906413,10196,396196.33999442,146757.82000562,38.98872,-77.0439015,MOVING,0,4,2014-09-14,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
PA AVE @ 19TH ST NW,902310,288,396229.90626645,136928.6250205,38.897324213120925,-77.04346931598093,MOVING,0,2,2014-09-14,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2700 SHERMAN AVE NW,813283,11421,397768.9,139722.85,38.92492300650821,-77.02575508271723,MOVING,0,3,2014-09-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4200 CONNECTICUT AVE NW,297694,11166,394423.74,141839.77,38.944125000000014,-77.064408,MOVING,0,2,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1300 CONNECTICUT AVE NW,218073,164,396298.92,137739.93,38.907512999999994,-77.0426775,MOVING,0,2,2014-09-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3RD ST NE @ H ST NE,906285,3943,399823.19999779,136927.8500125,38.900205,-77.0020425,MOVING,0,52,2014-09-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
RHODE ISLAND AVE AT 10TH ST NW,905229,6707,397745.60786786,138116.5319016,38.91096900000001,-77.02597349999999,MOVING,0,22,2014-09-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5600 CONNECTICUT AVE NW,263862,8257,393416.98,144130.19,38.965059,-77.075964,MOVING,0,25,2014-09-13,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5900 GEORGIA AVE NW,253189,15302,397536.12,143734.68,38.961522,-77.028435,MOVING,0,4,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1400 PENN AVE SE,65074,2904,401329.15,134721.1,38.880324,-76.984686,MOVING,0,1,2014-09-16,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
K ST NE @ 11TH ST NE,905632,7413,400734.95999864,137184.15001274,38.902509,-76.9915305,MOVING,0,1,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1ST ST NW @ U ST NW,904721,3120,398946.05999698,138792.49001423,38.916999000000004,-77.012154,MOVING,0,5,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
42ND ST @ GRANT ST NE,900500,1152,404979.44998657,136726.11999631,38.89836,-76.942593,MOVING,0,6,2014-09-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3200 M ST NW,271896,7676,394533.49,137463.82,38.90502000000001,-77.06302649999999,MOVING,0,2,2014-09-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
SOUTH DAKOTA AVE NE @ VISTA ST NE,902550,1831,402836.84000059,139925.11999928,38.927204999999994,-76.96728449999999,MOVING,0,5,2014-09-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1800 35TH ST NW,274664,998,393964.12,138537.83,38.91468600000002,-77.06960099999999,MOVING,0,2,2014-09-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5600 SB CONN AVE NW,263862,8257,393416.98,144130.19,38.965059,-77.075964,MOVING,0,2,2014-09-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
MADISON & 13TH ST S/B NW,907115,3073,397426.17001156,143383.01001849,38.89043099999999,-77.0300145,MOVING,0,4,2014-09-17,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
GEORGIA AVE NW @ HARVARD ST NW,900530,4509,398008.81001211,139927.89001528,38.927223,-77.022963,MOVING,0,3,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
11TH ST SE @ D ST SE,904338,6004,400734.95999864,135140.85999484,38.88411300000001,-76.991535,MOVING,0,1,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 BLK MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-17,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
RHODE ISLAND AVE AT 11TH ST NW,906102,8927,397654.84319578,138076.55081357,38.910618,-77.02704,MOVING,0,22,2014-09-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5 M ST NW,800899,764,399161.64,137532.28,38.905723448260446,-77.00951376354018,MOVING,0,66,2014-09-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
VAN NESS ST AT 37TH ST NW,905480,6955,393722.47000813,141699.55001693,38.943162,-77.072418,MOVING,0,2,2014-09-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1ST ST NW @ U ST NW,904721,3120,398946.05999698,138792.49001423,38.916999000000004,-77.012154,MOVING,0,5,2014-09-16,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1000 14TH ST NW,804807,4141,397228.31,137253.24,38.90269371429334,-77.03201904546181,MOVING,0,1,2014-09-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1600 16TH ST NW,241998,3615,396794.42,138162.36,38.91131999999999,-77.036967,MOVING,0,3,2014-09-28,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3 & D ST NW,900054,93,398684.11900473,136327.56674794,38.89478700000001,-77.0151735,MOVING,0,1,2014-09-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
INTERSECTION D ST & DELAWARE AVE NE,902944,2441,399377.39999738,136326.63001194,38.89478700000001,-77.0071815,MOVING,0,23,2014-09-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
9TH ST SE @ PENNSYLVANIA AVE SE,902002,965,400541.29580646,135094.7945548,38.8836,-76.9937625,MOVING,0,1,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2800 BLADENSBURG RD NE,44679,9399,403054.07,139767.54,38.925782999999996,-76.9647825,MOVING,0,5,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3900 BLK WHEELER RD SE,278444,1402,400623.85,129870.01,38.836629000000016,-76.9928175,MOVING,0,4,2014-09-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1428 Q ST NW,225531,1773,397118.53,138123.1,38.910968999999994,-77.0332275,MOVING,0,3,2014-09-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
9TH AND I ST NW,908114,11469,397920.17503602,137001.83084457,38.90086200000002,-77.02398000000001,MOVING,0,4,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
800 BLADENSBURG RD NE,808465,7244,401462.32,136955.95,38.90022790624092,-76.98337731770681,MOVING,0,5,2014-09-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4400 MASSACHUSETTS AVE NW,223994,10268,392334.76,141247.38,38.939085000000006,-77.08842,MOVING,0,2,2014-09-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
18TH ST NW @ BELMONT RD NW,906767,5366,396356.09375457,139191.8593906,38.920590000000004,-77.0420025,MOVING,0,3,2014-09-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 FL AVE NW,285452,12940,397899.62,138869.53,38.91769200000002,-77.02422299999999,MOVING,0,3,2014-09-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
14TH ST NW @ SWANN ST NW,906120,4164,397228.91001138,138552.11999801,38.914829999999995,-77.031954,MOVING,0,3,2014-09-01,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2700 13TH ST NW,231641,8781,397396.98,139700.45,38.92518000000001,-77.0300235,MOVING,0,3,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3900 MINNESOTA AVE NE,288032,8737,404270.3,136174.27,38.89341000000002,-76.9507785,MOVING,0,6,2014-09-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
16TH ST @ L ST NW,906897,1829,396830.67356301,137320.99497287,38.903741999999994,-77.03654399999999,MOVING,0,2,2014-09-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1700 17TH ST NE,812419,10667,401881.96,138607.57,38.91574502320999,-76.97708798963905,MOVING,1,5,2014-09-30,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4TH ST NE @ H ST NE,906206,2701,399950.47999791,136928.0100125,38.900195999999994,-77.0005665,MOVING,0,52,2014-09-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 BLK FLORIDA AVE NE,28323,8427,399999.35,137705.2,38.907207,-77.000013,MOVING,0,5,2014-09-27,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
708 G ST SE,76695,4929,400373.15,134847.37,38.881467000000015,-76.995702,MOVING,0,1,2014-09-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4000 MINNESOTA AVE NE,294856,1394,404619.33,136768.43,38.89785599999999,-76.94708849999999,MOVING,0,6,2014-09-15,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2400 18 ST NW,302528,11932,396338.07,139214.12,38.92079699999999,-77.042232,MOVING,0,3,2014-09-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
